Date,Time,Temperature Front,Humidity Front,Temperature Middle,Humidity Middle,Temperature Back,Humidity Back,Fan/Wet Wall State
2020/05/23,04:41:52,12,99,12,95,13,99,F
2020/05/23,04:47:21,12,99,12,95,13,99,F
2020/05/23,04:52:51,12,99,12,95,13,99,F
2020/05/23,04:58:23,12,99,12,95,13,99,F
2020/05/23,05:03:53,12,99,12,95,13,99,F
2020/05/23,05:09:23,12,99,12,95,13,99,F
2020/05/23,05:14:55,12,99,12,95,13,99,F
2020/05/23,05:20:26,12,99,12,95,13,99,F
2020/05/23,05:25:58,12,99,12,95,13,99,F
2020/05/23,05:31:29,12,99,12,95,13,99,F
2020/05/23,05:37:01,12,99,12,95,13,99,F
2020/05/23,05:42:32,12,99,12,95,13,99,F
2020/05/23,05:48:02,12,99,12,95,13,99,F
2020/05/23,05:53:34,12,99,12,95,13,99,F
2020/05/23,05:59:04,12,99,12,95,13,99,F
2020/05/23,06:04:33,12,99,12,95,13,99,F
2020/05/23,06:10:03,12,99,12,95,13,99,F
2020/05/23,06:15:35,12,99,12,95,13,99,F
2020/05/23,06:21:04,12,99,12,95,13,99,F
2020/05/23,06:26:34,12,99,12,95,13,99,F
2020/05/23,06:32:06,12,99,12,95,13,99,F
2020/05/23,06:37:36,12,99,12,95,13,99,F
2020/05/23,06:43:06,12,99,12,95,13,99,F
2020/05/23,06:48:37,12,99,12,95,13,99,F
2020/05/23,06:54:07,12,99,12,95,13,99,F
2020/05/23,06:59:37,12,99,12,95,13,99,F
2020/05/23,07:05:07,12,99,12,95,13,99,F
2020/05/23,07:10:37,12,99,12,95,13,99,F
2020/05/23,07:16:07,12,99,12,95,13,99,F
2020/05/23,07:21:37,12,99,12,95,13,99,F
2020/05/23,07:27:07,12,99,12,95,13,99,F
2020/05/23,07:32:39,12,99,12,95,13,99,F
2020/05/23,07:38:09,12,99,12,95,13,99,F
2020/05/23,07:43:38,12,99,12,95,13,99,F
2020/05/23,07:49:08,12,99,12,95,13,99,F
2020/05/23,07:54:38,12,99,12,95,13,99,F
2020/05/23,08:00:10,12,99,12,95,13,99,F
2020/05/23,08:05:39,12,99,12,95,13,99,F
2020/05/23,08:11:09,12,99,12,95,13,99,F
2020/05/23,08:16:39,12,99,12,95,13,99,F
2020/05/23,08:22:09,12,99,12,95,13,99,F
2020/05/23,08:27:11,12,99,12,95,13,99,F
2020/05/23,08:32:11,12,99,15,90,13,99,F
2020/05/23,08:37:38,12,99,15,90,13,99,F
2020/05/23,08:42:38,12,99,15,90,16,94,F
2020/05/23,08:48:16,12,99,16,86,16,94,F
2020/05/23,08:53:17,12,99,17,84,16,93,F
2020/05/23,08:58:17,12,99,17,83,17,92,F
2020/05/23,09:03:21,16,98,18,81,17,90,F
2020/05/23,09:08:23,17,97,18,80,18,87,F
2020/05/23,09:13:23,17,95,18,78,18,87,F
2020/05/23,09:18:23,18,95,19,78,18,86,F
2020/05/23,09:23:23,18,94,19,78,18,86,F
2020/05/23,09:28:34,18,94,19,77,18,86,F
2020/05/23,09:33:36,18,93,19,77,19,85,F
2020/05/23,09:38:35,19,92,19,77,19,84,F
2020/05/23,09:43:36,19,90,20,74,19,84,F
2020/05/23,09:48:37,19,89,20,74,19,83,F
2020/05/23,09:53:39,20,86,21,73,20,80,F
2020/05/23,09:58:41,21,82,22,70,22,75,F
2020/05/23,10:03:41,22,77,23,65,23,70,F
2020/05/23,10:08:42,24,71,25,60,25,63,F
2020/05/23,10:13:43,24,66,26,57,26,58,F
2020/05/23,10:18:43,26,61,27,55,27,54,F
2020/05/23,10:23:42,27,59,27,53,27,55,F
2020/05/23,10:28:44,26,56,27,52,27,54,F
2020/05/23,10:33:44,27,53,28,49,27,53,F
2020/05/23,10:38:45,28,50,28,47,28,50,F
2020/05/23,10:43:47,28,48,29,44,28,48,F
2020/05/23,10:48:46,28,47,28,45,28,48,F
2020/05/23,10:53:47,28,46,28,45,28,48,F
2020/05/23,10:58:47,28,45,29,44,28,46,F
2020/05/23,11:03:48,28,44,29,42,28,45,T
2020/05/23,11:08:48,22,56,23,53,22,58,F
2020/05/23,11:13:49,25,50,25,50,24,55,F
2020/05/23,11:18:49,27,45,27,45,26,50,F
2020/05/23,11:23:52,28,43,28,44,28,48,F
2020/05/23,11:28:54,28,43,29,44,28,46,F
2020/05/23,11:33:55,28,42,29,44,28,47,T
2020/05/23,11:38:54,26,46,26,46,25,49,T
2020/05/23,11:43:55,23,51,23,54,22,58,F
2020/05/23,11:48:55,27,43,27,44,26,49,F
2020/05/23,11:53:56,28,41,29,43,28,46,F
2020/05/23,11:58:59,28,42,29,41,28,46,T
2020/05/23,12:03:59,23,53,24,50,23,55,F
2020/05/23,12:09:01,24,52,24,54,22,60,F
2020/05/23,12:14:02,27,45,27,47,26,52,F
2020/05/23,12:19:04,28,42,29,44,28,48,T
2020/05/23,12:24:05,27,45,26,46,26,48,T
2020/05/23,12:29:04,24,50,23,53,22,58,T
2020/05/23,12:34:05,26,49,24,52,24,56,F
2020/05/23,12:39:05,31,38,30,40,29,41,T
2020/05/23,12:44:06,28,43,28,43,26,46,T
2020/05/23,12:49:05,25,47,25,48,24,53,T
2020/05/23,12:54:07,24,52,23,55,22,60,F
2020/05/23,12:59:06,29,41,29,44,28,47,T
2020/05/23,13:04:07,23,53,23,53,22,57,F
2020/05/23,13:09:10,27,45,27,48,25,54,F
2020/05/23,13:14:10,30,40,30,42,29,45,T
2020/05/23,13:19:11,26,46,26,45,25,49,T
2020/05/23,13:24:12,26,47,25,49,23,56,T
2020/05/23,13:29:12,26,46,27,45,25,52,T
2020/05/23,13:34:14,23,54,23,54,21,62,F
2020/05/23,13:39:14,24,52,24,54,22,62,F
2020/05/23,13:44:14,28,42,29,44,27,52,T
2020/05/23,13:49:15,28,42,29,40,26,47,T
2020/05/23,13:54:15,24,50,24,50,22,59,T
2020/05/23,13:59:15,23,54,23,55,21,64,F
2020/05/23,14:04:14,26,47,26,49,24,57,F
2020/05/23,14:09:15,28,41,30,39,27,46,T
2020/05/23,14:14:15,25,48,25,48,23,57,T
2020/05/23,14:19:16,24,51,24,51,22,61,T
2020/05/23,14:24:15,23,55,23,56,21,65,F
2020/05/23,14:29:16,26,46,26,48,25,56,F
2020/05/23,14:34:17,26,46,27,44,25,51,T
2020/05/23,14:39:16,22,56,22,57,21,64,F
2020/05/23,14:44:16,24,50,24,52,23,59,F
2020/05/23,14:49:17,26,47,26,50,25,55,F
2020/05/23,14:54:17,26,47,27,47,25,54,F
2020/05/23,14:59:17,25,48,27,47,25,54,F
2020/05/23,15:04:18,26,48,27,46,25,53,F
2020/05/23,15:09:19,27,44,29,42,27,48,T
2020/05/23,15:14:20,22,58,23,55,21,62,F
2020/05/23,15:19:22,22,60,22,59,21,66,F
2020/05/23,15:24:22,23,56,23,58,22,63,F
2020/05/23,15:29:24,24,54,24,54,23,61,F
2020/05/23,15:34:24,24,53,24,52,24,60,F
2020/05/23,15:39:25,24,54,24,55,23,60,F
2020/05/23,15:44:25,23,55,24,54,23,61,F
2020/05/23,15:49:25,23,55,24,53,23,62,F
2020/05/23,15:54:26,23,54,24,52,24,61,F
2020/05/23,15:59:26,23,54,24,54,23,61,F
2020/05/23,16:04:27,23,56,24,56,23,62,F
2020/05/23,16:09:28,22,58,23,56,22,64,F
2020/05/23,16:14:28,22,59,23,58,22,65,F
2020/05/23,16:19:27,22,61,23,59,22,66,F
2020/05/23,16:24:28,22,59,24,57,22,65,F
2020/05/23,16:29:27,24,56,25,54,23,62,F
2020/05/23,16:34:28,24,55,25,52,24,61,F
2020/05/23,16:39:28,24,55,25,52,24,61,F
2020/05/23,16:44:29,24,55,25,53,24,61,F
2020/05/23,16:49:29,23,57,24,54,23,63,F
2020/05/23,16:54:32,22,60,23,57,22,64,F
2020/05/23,16:59:34,22,62,22,61,22,64,F
2020/05/23,17:04:34,21,66,22,62,22,66,F
2020/05/23,17:09:35,20,70,21,65,20,71,F
2020/05/23,17:14:36,19,75,20,71,19,76,F
2020/05/23,17:19:37,19,75,20,70,19,76,F
2020/05/23,17:24:39,18,78,20,71,18,77,F
2020/05/23,17:29:39,18,79,19,72,18,81,F
2020/05/23,17:34:43,17,83,18,76,17,86,F
2020/05/23,17:39:44,16,87,18,78,16,89,F
2020/05/23,17:44:44,16,90,17,80,16,92,F
2020/05/23,17:49:43,16,93,17,81,16,93,F
2020/05/23,17:54:45,16,93,17,79,16,93,F
2020/05/23,17:59:48,16,93,17,78,16,92,F
2020/05/23,18:04:48,15,94,17,77,16,92,F
2020/05/23,18:09:48,16,95,16,80,16,92,F
2020/05/23,18:14:50,15,96,16,82,16,93,F
2020/05/23,18:19:50,15,97,16,83,16,93,F
2020/05/23,18:24:50,15,98,17,83,15,95,F
2020/05/23,18:29:51,15,98,17,82,16,95,F
2020/05/23,18:34:51,16,98,17,82,16,95,F
2020/05/23,18:39:52,16,98,17,82,16,94,F
2020/05/23,18:44:53,16,99,17,82,16,95,F
2020/05/23,18:49:54,16,99,17,83,16,96,F
2020/05/23,18:54:55,16,99,17,83,16,96,F
2020/05/23,18:59:55,16,99,17,83,16,96,F
2020/05/23,19:04:54,16,99,17,83,16,96,F
2020/05/23,19:09:55,16,99,17,84,16,96,F
2020/05/23,19:14:59,16,99,17,84,16,96,F
2020/05/23,19:20:00,16,99,17,84,16,97,F
2020/05/23,19:25:00,16,99,17,84,16,97,F
2020/05/23,19:30:01,16,99,17,85,16,96,F
2020/05/23,19:35:01,16,99,17,85,16,97,F
2020/05/23,19:40:02,16,99,17,85,15,98,F
2020/05/23,19:45:03,16,99,16,86,15,99,F
2020/05/23,19:50:04,16,99,16,86,15,99,F
2020/05/23,19:55:05,16,99,16,86,15,99,F
2020/05/23,20:00:05,16,99,16,87,15,99,F
2020/05/23,20:05:05,16,99,16,87,15,99,F
2020/05/23,20:10:06,16,99,16,87,15,99,F
2020/05/23,20:15:06,16,99,16,88,15,99,F
2020/05/23,20:20:07,16,99,16,88,15,99,F
2020/05/23,20:25:08,16,99,16,88,15,99,F
2020/05/23,20:30:09,16,99,16,90,15,99,F
2020/05/23,20:35:10,16,99,16,90,15,99,F
2020/05/23,20:40:10,16,99,16,91,15,99,F
2020/05/23,20:45:09,16,99,16,92,15,99,F
2020/05/23,20:50:11,16,99,16,92,15,99,F
2020/05/23,20:55:12,16,99,15,92,15,99,F
2020/05/23,21:00:14,16,99,16,92,15,99,F
2020/05/23,21:05:14,16,99,15,92,15,99,F
2020/05/23,21:10:16,16,99,15,92,15,99,F
2020/05/23,21:15:17,16,99,15,93,15,99,F
2020/05/23,21:20:17,16,99,15,93,15,99,F
2020/05/23,21:25:17,16,99,15,94,15,99,F
2020/05/23,21:30:22,16,99,15,94,15,99,F
2020/05/23,21:35:24,16,99,15,95,15,99,F
2020/05/23,21:40:24,16,99,15,94,15,99,F
2020/05/23,21:45:30,16,99,15,95,15,99,F
2020/05/23,21:50:31,16,99,15,95,15,99,F
2020/05/23,21:55:46,16,99,15,94,15,99,F
2020/05/23,22:00:58,16,99,15,94,15,99,F
2020/05/23,22:05:59,16,99,15,94,15,99,F
2020/05/23,22:10:59,16,99,15,94,15,99,F
2020/05/23,22:16:01,16,99,16,93,15,99,F
2020/05/23,22:21:04,16,99,16,93,15,99,F
2020/05/23,22:26:05,16,99,16,92,15,99,F
2020/05/23,22:31:05,16,99,16,92,15,99,F
2020/05/23,22:36:07,16,99,16,91,15,99,F
2020/05/23,22:41:08,16,99,16,91,15,99,F
2020/05/23,22:46:10,16,99,16,92,15,99,F
2020/05/23,22:51:25,16,99,16,92,15,99,F
2020/05/23,22:56:25,16,99,16,92,15,99,F
2020/05/23,23:01:32,16,99,16,92,15,99,F
2020/05/23,23:06:36,16,99,16,92,15,99,F
2020/05/23,23:11:38,16,99,16,92,15,99,F
2020/05/23,23:16:38,16,99,15,92,15,99,F
2020/05/23,23:21:48,16,99,16,91,15,99,F
2020/05/23,23:26:50,16,99,16,92,15,99,F
2020/05/23,23:31:51,16,99,15,93,15,99,F
2020/05/23,23:36:52,16,99,15,94,15,99,F
2020/05/23,23:41:53,16,99,16,93,15,99,F
2020/05/23,23:47:04,16,99,16,93,15,99,F
2020/05/23,23:52:04,16,99,16,93,15,99,F
2020/05/23,23:57:05,16,99,16,93,15,99,F
2021/05/23,00:02:26,16,99,16,94,15,99,F
2021/05/23,00:07:28,16,99,16,94,15,99,F
2021/05/23,00:12:27,16,99,16,94,15,99,F
2021/05/23,00:17:28,16,99,16,93,15,99,F
2021/05/23,00:22:30,16,99,16,93,15,99,F
2021/05/23,00:27:31,16,99,15,94,15,99,F
2021/05/23,00:33:41,16,99,16,93,15,99,F
2021/05/23,00:38:43,16,99,16,93,15,99,F
2021/05/23,00:43:43,16,99,16,92,15,99,F
2021/05/23,00:48:43,16,99,16,93,15,99,F
2021/05/23,00:54:21,16,99,16,93,15,99,F
2021/05/23,00:59:48,16,99,15,94,15,99,F
2021/05/23,01:05:06,16,99,15,94,15,99,F
2021/05/23,01:10:39,16,99,15,95,15,99,F
2021/05/23,01:15:48,16,99,15,95,15,99,F
2021/05/23,01:20:48,16,99,15,95,15,99,F
2021/05/23,01:26:07,16,99,15,96,15,99,F
2021/05/23,01:31:08,16,99,15,96,15,99,F
2021/05/23,01:36:15,16,99,15,96,15,99,F
2021/05/23,01:41:17,16,99,15,97,15,99,F
2021/05/23,01:46:48,16,99,15,97,15,99,F
2021/05/23,01:51:54,16,99,15,96,15,99,F
2021/05/23,01:56:55,16,99,15,97,15,99,F
2021/05/23,02:01:56,16,99,15,98,15,99,F
2021/05/23,02:07:25,16,99,15,97,15,99,F
2021/05/23,02:12:25,16,99,15,98,15,99,F
2021/05/23,02:17:56,16,99,15,99,15,99,F
2021/05/23,02:22:57,16,99,15,98,15,99,F
2021/05/23,02:28:08,16,99,15,98,15,99,F
2021/05/23,02:33:14,16,99,15,98,15,99,F
2021/05/23,02:38:43,16,99,15,99,15,99,F
2021/05/23,02:43:43,16,99,15,99,15,99,F
2021/05/23,02:48:43,16,99,15,99,15,99,F
2021/05/23,02:53:44,16,99,15,99,15,99,F
2021/05/23,02:59:17,16,99,15,98,15,99,F
2021/05/23,03:05:23,16,99,15,98,15,99,F
2021/05/23,03:10:24,16,99,15,97,15,99,F
2021/05/23,03:15:55,16,99,15,98,15,99,F
2021/05/23,03:20:56,16,99,15,98,15,99,F
2021/05/23,03:26:01,16,99,15,98,15,99,F
2021/05/23,03:31:07,16,99,15,98,15,99,F
2021/05/23,03:36:07,16,99,15,98,15,99,F
2021/05/23,03:41:08,16,99,15,98,15,99,F
2021/05/23,03:46:09,16,99,15,98,15,99,F
2021/05/23,03:51:09,16,99,15,98,15,99,F
2021/05/23,03:56:16,16,99,15,98,15,99,F
2021/05/23,04:01:18,16,99,15,98,15,99,F
2021/05/23,04:06:19,16,99,15,98,15,99,F
2021/05/23,04:11:45,16,99,15,99,15,99,F
2021/05/23,04:17:00,16,99,15,99,15,99,F
2021/05/23,04:22:02,16,99,15,98,15,99,F
2021/05/23,04:27:22,16,99,15,98,15,99,F
2021/05/23,04:32:28,16,99,15,99,15,99,F
2021/05/23,04:38:07,16,99,15,99,15,99,F
2021/05/23,04:43:11,16,99,15,99,15,99,F
2021/05/23,04:48:11,16,99,15,99,15,99,F
2021/05/23,04:53:12,16,99,15,98,15,99,F
2021/05/23,04:58:17,16,99,15,99,15,99,F
2021/05/23,05:04:20,16,99,15,99,15,99,F
2021/05/23,05:09:21,16,99,15,99,15,99,F
2021/05/23,05:14:48,16,99,15,98,15,99,F
2021/05/23,05:20:26,16,99,15,99,15,99,F
2021/05/23,05:25:57,16,99,15,99,15,99,F
2021/05/23,05:30:58,16,99,15,98,15,99,F
2021/05/23,05:36:09,16,99,15,98,15,99,F
2021/05/23,05:41:10,16,99,15,98,15,99,F
2021/05/23,05:47:24,16,99,15,98,15,99,F
2021/05/23,05:52:26,16,99,15,99,15,99,F
2021/05/23,05:57:26,16,99,15,99,15,99,F
2021/05/23,06:03:41,16,99,15,99,15,99,F
2021/05/23,06:09:08,16,99,15,99,15,99,F
2021/05/23,06:14:09,16,99,15,99,15,99,F
2021/05/23,06:19:09,16,99,15,99,15,99,F
2021/05/23,06:24:10,16,99,15,99,15,99,F
2021/05/23,06:29:35,16,99,15,99,15,99,F
2021/05/23,06:34:36,16,99,15,99,15,99,F
2021/05/23,06:40:14,16,99,15,99,15,99,F
2021/05/23,06:45:15,16,99,15,99,15,99,F
2021/05/23,06:50:20,16,99,15,99,15,99,F
2021/05/23,06:55:24,16,99,15,99,15,99,F
2021/05/23,07:00:59,16,99,15,99,15,99,F
2021/05/23,07:06:01,16,99,15,99,15,99,F
2021/05/23,07:11:22,16,99,15,99,15,99,F
2021/05/23,07:16:32,16,99,15,99,15,99,F
2021/05/23,07:22:09,16,99,15,99,15,99,F
2021/05/23,07:27:29,16,99,15,99,15,99,F
2021/05/23,07:32:30,16,99,15,99,15,99,F
2021/05/23,07:37:56,16,99,15,99,15,99,F
2021/05/23,07:42:56,16,99,15,99,15,99,F
2021/05/23,07:47:58,16,99,15,99,15,99,F
2021/05/23,07:53:23,16,99,15,99,15,99,F
2021/05/23,07:58:24,16,99,15,99,15,99,F
2021/05/23,08:03:24,16,99,15,99,15,99,F
2021/05/23,08:10:13,16,99,15,99,15,99,F
2021/05/23,08:15:34,16,99,16,99,15,99,F
2021/05/23,08:20:35,16,99,16,99,15,99,F
2021/05/23,08:25:36,16,99,16,98,15,99,F
2021/05/23,08:30:41,16,99,16,98,15,99,F
2021/05/23,08:35:42,16,99,16,98,15,99,F
2021/05/23,08:40:47,16,99,16,97,15,99,F
2021/05/23,08:45:48,16,99,15,95,15,99,F
2021/05/23,08:50:48,16,99,15,95,15,99,F
2021/05/23,08:55:48,16,99,15,96,15,99,F
2021/05/23,09:00:49,16,99,15,96,15,99,F
2021/05/23,09:06:41,16,99,16,94,15,99,F
2021/05/23,09:11:43,16,99,16,93,15,99,F
2021/05/23,09:16:56,16,99,16,91,15,99,F
2021/05/23,09:21:57,16,99,17,90,15,99,F
2021/05/23,09:27:12,16,99,17,87,16,98,F
2021/05/23,09:32:16,16,99,18,85,17,96,F
2021/05/23,09:37:17,16,99,18,85,17,96,F
2021/05/23,09:42:17,16,99,18,86,17,96,F
2021/05/23,09:47:18,16,99,18,85,17,97,F
2021/05/23,09:52:24,16,99,18,84,18,95,F
2021/05/23,09:57:23,16,99,19,82,18,93,F
2021/05/23,10:02:24,16,99,19,82,18,92,F
2021/05/23,10:07:25,19,98,20,80,19,90,F
2021/05/23,10:12:26,19,96,20,79,19,88,F
2021/05/23,10:17:27,19,94,20,78,20,86,F
2021/05/23,10:22:28,20,94,20,78,20,86,F
2021/05/23,10:27:29,19,94,20,78,20,86,F
2021/05/23,10:32:29,20,92,20,76,20,84,F
2021/05/23,10:37:31,20,91,21,76,20,83,F
2021/05/23,10:42:31,20,92,20,77,20,85,F
2021/05/23,10:47:30,20,91,21,77,20,84,F
2021/05/23,10:52:34,21,85,22,71,22,77,F
2021/05/23,10:57:35,22,80,23,68,23,73,F
2021/05/23,11:02:36,24,76,25,64,24,69,F
2021/05/23,11:07:36,28,58,29,52,29,53,T
2021/05/23,11:12:37,23,62,24,57,23,58,F
2021/05/23,11:17:37,26,57,25,56,25,58,F
2021/05/23,11:22:39,30,46,29,47,29,47,T
2021/05/23,11:27:39,22,68,23,61,22,65,F
2021/05/23,11:32:38,22,77,22,69,20,77,F
2021/05/23,11:37:40,23,71,23,65,22,71,F
2021/05/23,11:42:40,29,52,28,53,28,56,F
2021/05/23,11:47:40,27,52,28,51,26,55,F
2021/05/23,11:52:41,25,60,24,59,23,65,F
2021/05/23,11:57:41,31,43,29,46,29,49,T
2021/05/23,12:02:42,25,53,24,55,24,58,F
2021/05/23,12:07:43,25,58,24,59,23,64,F
2021/05/23,12:12:44,29,45,28,47,28,50,T
2021/05/23,12:17:44,26,52,25,53,25,54,T
2021/05/23,12:22:46,23,60,22,59,21,65,F
2021/05/23,12:27:46,24,58,23,59,22,64,F
2021/05/23,12:32:46,30,43,29,45,28,47,T
2021/05/23,12:37:46,24,54,23,54,22,58,F
2021/05/23,12:42:48,24,55,24,56,23,61,F
2021/05/23,12:47:47,25,53,25,54,24,57,F
2021/05/23,12:52:51,25,55,25,54,24,58,F
2021/05/23,12:57:52,28,50,28,50,27,52,T
2021/05/23,13:02:53,28,43,28,43,26,47,T
2021/05/23,13:07:53,26,47,26,47,24,50,T
2021/05/23,13:12:53,24,49,24,49,23,53,T
2021/05/23,13:17:53,22,56,22,56,21,63,F
2021/05/23,13:22:53,26,49,26,51,24,55,F
2021/05/23,13:27:53,29,44,29,44,27,49,T
2021/05/23,13:32:55,23,51,24,51,22,56,T
2021/05/23,13:37:57,23,54,23,52,22,60,F
2021/05/23,13:42:57,28,45,27,46,25,53,F
2021/05/23,13:47:56,29,40,30,41,27,46,T
2021/05/23,13:52:57,24,49,24,48,22,54,T
2021/05/23,13:57:56,25,49,24,50,22,57,F
2021/05/23,14:02:58,27,45,27,45,25,51,F
2021/05/23,14:07:57,27,46,27,45,26,50,F
2021/05/23,14:12:58,28,46,28,44,26,50,F
2021/05/23,14:17:57,27,45,27,43,26,48,T
2021/05/23,14:22:58,23,51,23,51,22,57,F
2021/05/23,14:27:58,28,44,28,44,25,50,F
2021/05/23,14:32:58,28,41,28,41,26,46,T
2021/05/23,14:37:58,22,50,23,48,21,55,F
2021/05/23,14:42:59,26,44,26,46,24,53,F
2021/05/23,14:47:59,29,40,29,42,27,46,T
2021/05/23,14:52:59,25,44,26,43,24,48,T
2021/05/23,14:58:00,24,47,24,49,22,55,F
2021/05/23,15:03:01,28,43,27,45,26,48,F
2021/05/23,15:08:01,28,42,28,43,27,46,F
2021/05/23,15:13:02,28,43,28,43,27,46,F
2021/05/23,15:18:03,28,44,28,44,27,48,F
2021/05/23,15:23:03,28,44,28,44,27,48,F
2021/05/23,15:28:03,28,43,28,44,27,48,F
2021/05/23,15:33:03,28,44,28,45,26,50,F
2021/05/23,15:38:05,26,48,26,47,25,53,F
2021/05/23,15:43:05,25,50,26,50,24,55,F
2021/05/23,15:48:06,25,50,26,50,24,55,F
2021/05/23,15:53:08,25,51,26,51,24,56,F
2021/05/23,15:58:12,25,51,26,50,24,55,F
2021/05/23,16:03:14,25,52,26,50,24,56,F
2021/05/23,16:08:13,24,54,25,52,23,58,F
2021/05/23,16:13:15,23,57,24,56,22,62,F
2021/05/23,16:18:17,22,61,22,59,21,66,F
2021/05/23,16:23:18,21,63,22,61,20,68,F
2021/05/23,16:28:20,21,65,21,62,20,69,F
2021/05/23,16:33:19,20,65,21,63,20,70,F
2021/05/23,16:38:20,20,66,20,64,19,71,F
2021/05/23,16:43:22,19,65,20,65,19,72,F
2021/05/23,16:48:23,19,63,20,65,19,72,F
2021/05/23,16:53:28,19,65,20,64,19,71,F
2021/05/23,16:58:28,19,67,19,65,18,71,F
2021/05/23,17:03:29,18,71,19,66,18,72,F
2021/05/23,17:08:34,18,73,19,67,17,74,F
2021/05/23,17:13:35,18,73,18,67,17,75,F
2021/05/23,17:18:35,17,76,18,68,17,76,F
2021/05/23,17:23:39,17,80,18,69,16,79,F
2021/05/23,17:28:40,16,82,17,72,16,82,F
2021/05/23,17:33:41,16,86,17,74,15,84,F
2021/05/23,17:38:41,15,90,16,76,15,88,F
2021/05/23,17:43:42,15,93,16,79,14,92,F
2021/05/23,17:48:43,15,95,16,81,14,92,F
2021/05/23,17:53:44,14,97,15,83,14,95,F
2021/05/23,17:58:47,14,97,15,83,14,97,F
2021/05/23,18:03:47,14,96,15,83,14,96,F
2021/05/23,18:08:48,14,96,15,82,13,96,F
2021/05/23,18:13:49,14,97,15,83,13,97,F
2021/05/23,18:18:49,14,99,14,83,13,98,F
2021/05/23,18:23:49,14,99,14,84,13,99,F
2021/05/23,18:28:49,14,99,14,85,13,99,F
2021/05/23,18:33:49,14,99,14,86,13,99,F
2021/05/23,18:38:51,14,99,14,87,13,99,F
2021/05/23,18:43:52,14,99,14,87,13,99,F
2021/05/23,18:48:54,14,99,14,88,13,99,F
2021/05/23,18:53:55,14,99,14,89,13,99,F
2021/05/23,18:58:55,14,99,13,89,13,99,F
2021/05/23,19:04:31,14,99,13,90,13,99,F
2021/05/23,19:09:32,14,99,13,90,13,99,F
2021/05/23,19:14:32,14,99,13,90,13,99,F
2021/05/23,19:19:32,14,99,13,91,13,99,F
2021/05/23,19:25:11,14,99,13,90,13,99,F
2021/05/23,19:31:30,14,99,13,90,13,99,F
2021/05/23,19:36:34,14,99,13,91,13,99,F
2021/05/23,19:42:06,14,99,13,91,13,99,F
2021/05/23,19:47:16,14,99,13,90,13,99,F
2021/05/23,19:52:41,14,99,12,92,13,99,F
2021/05/23,19:57:52,14,99,13,91,13,99,F
2021/05/23,20:03:16,14,99,12,92,13,99,F
2021/05/23,20:10:10,14,99,12,92,13,99,F
2021/05/23,20:16:06,14,99,13,92,13,99,F
2021/05/23,20:21:31,14,99,13,92,13,99,F
2021/05/23,20:27:28,14,99,13,92,13,99,F
2021/05/23,20:32:40,14,99,13,92,13,99,F
2021/05/23,20:38:11,14,99,13,92,13,99,F
2021/05/23,20:43:14,14,99,12,93,13,99,F
2021/05/23,20:48:15,14,99,12,93,13,99,F
2021/05/23,20:55:02,14,99,12,94,13,99,F
2021/05/23,21:00:35,14,99,12,94,13,99,F
2021/05/23,21:06:07,14,99,12,94,13,99,F
2021/05/23,21:11:14,14,99,12,94,13,99,F
2021/05/23,21:17:21,14,99,12,95,13,99,F
2021/05/23,21:22:52,14,99,12,95,13,99,F
2021/05/23,21:29:23,14,99,12,95,13,99,F
2021/05/23,21:34:27,14,99,12,95,13,99,F
2021/05/23,21:39:49,14,99,11,96,13,99,F
2021/05/23,21:45:20,14,99,11,95,13,99,F
2021/05/23,21:50:50,14,99,11,95,13,99,F
2021/05/23,21:56:22,14,99,11,95,13,99,F
2021/05/23,22:01:52,14,99,11,95,13,99,F
2021/05/23,22:07:22,14,99,11,95,13,99,F
2021/05/23,22:12:54,14,99,11,95,13,99,F
2021/05/23,22:17:54,14,99,11,95,13,99,F
2021/05/23,22:22:55,14,99,11,95,13,99,F
2021/05/23,22:27:55,14,99,10,95,13,99,F
2021/05/23,22:33:23,14,99,10,95,13,99,F
2021/05/23,22:38:53,14,99,10,95,13,99,F
2021/05/23,22:43:54,14,99,10,95,13,99,F
2021/05/23,22:48:54,14,99,11,93,13,99,F
2021/05/23,22:54:51,14,99,11,93,13,99,F
2021/05/23,22:59:57,14,99,11,93,13,99,F
2021/05/23,23:04:58,14,99,11,93,13,99,F
2021/05/23,23:09:59,14,99,11,94,13,99,F
2021/05/23,23:15:00,14,99,11,94,13,99,F
2021/05/23,23:21:21,14,99,11,94,13,99,F
2021/05/23,23:26:53,14,99,11,94,13,99,F
2021/05/23,23:32:27,14,99,11,94,13,99,F
2021/05/23,23:37:28,14,99,11,94,13,99,F
2021/05/23,23:42:53,14,99,11,94,13,99,F
2021/05/23,23:48:23,14,99,11,94,13,99,F
2021/05/23,23:53:24,14,99,11,94,13,99,F
2021/05/23,23:58:56,14,99,11,94,13,99,F
2022/05/23,00:04:27,14,99,11,94,13,99,F
2022/05/23,00:09:57,14,99,11,94,13,99,F
2022/05/23,00:15:28,14,99,11,94,13,99,F
2022/05/23,00:20:58,14,99,11,94,13,99,F
2022/05/23,00:26:28,14,99,11,94,13,99,F
2022/05/23,00:31:50,14,99,10,94,13,99,F
2022/05/23,00:37:18,14,99,9,93,13,99,F
2022/05/23,00:42:22,14,99,9,93,13,99,F
2022/05/23,00:47:53,14,99,9,93,13,99,F
2022/05/23,00:53:23,14,99,9,93,13,99,F
2022/05/23,00:58:53,14,99,9,93,13,99,F
